Id,SalePrice
1577,197332.43502253646
1578,139596.82816468563
1579,133961.32724517575
1580,188831.63345264836
1581,156166.53447974892
1582,130420.19282115481
1583,321412.9136036159
1584,223917.6485281923
1585,139470.5450344743
1586,70143.90626031591
1587,96884.75572276519
1588,157919.54973134617
1589,74740.2539832336
1590,140776.1204595925
1591,106248.19072451284
1592,112960.90860028024
1593,122156.17288050831
1594,119347.82422890235
1595,113640.12012177621
1596,238483.9257921651
1597,167018.01698890768
1598,227286.63493056904
1599,163118.08910988682
1600,170685.48244387787
1601,60742.132872950395
1602,105236.03188469025
1603,88020.11645820059
1604,286088.47539347206
1605,240307.16376401225
1606,189552.8023324225
1607,141437.9352358443
1608,239889.05478884367
1609,157957.95837514987
1610,145602.92391821044
1611,126923.51150835054
1612,168755.0247182144
1613,142811.49389717204
1614,116780.31653020933
1615,87165.47664948014
1616,74525.73096873738
1617,83733.21775701558
1618,132201.27875189166
1619,132956.48535708903
1620,147465.43195789095
1621,141800.29703058678
1622,142817.0780281494
1623,286772.7446661653
1624,204029.10862089874
1625,125490.27677482885
1626,161178.65824605525
1627,189385.12046224764
1628,279173.02248765033
1629,187234.2410544591
1630,333295.0869488154
1631,187039.88962372168
1632,230169.64944779078
1633,175518.4658035644
1634,194645.09304768755
1635,183281.97442290516
1636,158235.2292276951
1637,184530.5473851948
1638,198928.1240010801
1639,173411.9165889492
1640,241444.49096364822
1641,178522.37373371437
1642,223596.9210449636
1643,220343.55692912705
1644,222701.41091480627
1645,194882.8420019597
1646,155019.52304188078
1647,158809.40516008195
1648,134239.22774901602
1649,143523.79712163756
1650,114345.87743852822
1651,122483.15138162508
1652,94016.1134332779
1653,93985.45445593714
1654,164447.93157150506
1655,152534.39309791548
1656,145591.39917951505
1657,155242.47528902587
1658,150265.97971636924
1659,150823.4638535957
1660,143809.73962520095
1661,442110.97999967204
1662,418666.50064599334
1663,418210.381975472
1664,239482.40728476678
1665,294467.2776536025
1666,307473.6397185157
1667,367189.71157972346
1668,320458.8993177543
1669,297935.5233930463
1670,329755.94303299603
1671,253768.23628508623
1672,475994.2842118228
1673,300476.2196055016
1674,249970.48484944474
1675,184671.03450683889
1676,185185.83338655066
1677,227412.1721365525
1678,470806.0477335317
1679,376312.71804071945
1680,331321.6694856323
1681,244396.35515136135
1682,303911.17126850714
1683,172323.18907151086
1684,157301.32949078147
1685,174554.12737917804
1686,171112.00544340344
1687,175306.51397780134
1688,191410.7814590112
1689,187115.7144230414
1690,194839.91428077535
1691,177129.21631434144
1692,301516.4968160901
1693,170674.4138742456
1694,179222.4579025514
1695,165729.96793498483
1696,297010.4034666854
1697,163112.95566010513
1698,374440.0927809277
1699,328639.86044126714
1700,247543.1362459626
1701,240534.61270747645
1702,241904.06505759445
1703,232048.1305736657
1704,287972.8519114314
1705,212746.2977121331
1706,429993.4230244276
1707,217936.0394165994
1708,203168.94936025963
1709,284625.46678348555
1710,208421.01151742355
1711,250444.13803709607
1712,230221.67845868238
1713,262768.0004877635
1714,193006.43721970485
1715,216977.31007419343
1716,203696.45829788438
1717,181125.08166387986
1718,141297.58887257514
1719,194621.33411051257
1720,263690.55317077716
1721,170953.95209807166
1722,131348.98399642613
1723,147758.52281248636
1724,222021.33396707318
1725,241645.36067950845
1726,187484.5714922529
1727,171462.23227950837
1728,178888.79149266548
1729,166500.67945239146
1730,176002.37924358898
1731,119611.03583373678
1732,135108.9881565676
1733,120712.86254559323
1734,125067.9314097522
1735,113701.91104326074
1736,117881.13441067968
1737,338701.6364311166
1738,209489.3234115286
1739,311723.78800975945
1740,228133.78048389708
1741,182891.90630189437
1742,180829.94666114045
1743,165840.641561898
1744,285019.32703749614
1745,211155.9279806306
1746,198974.4192720574
1747,236499.43445040516
1748,233872.1212649081
1749,156954.57928965046
1750,136251.7972077512
1751,233937.0342818904
1752,117766.52154993966
1753,136927.59552775594
1754,191539.15259928102
1755,169833.03185111485
1756,128623.23043029332
1757,124154.54250987843
1758,135884.82242774594
1759,153059.85418498729
1760,174832.350080263
1761,146601.3865663048
1762,177024.85229682326
1763,171324.60443898555
1764,115091.46477946066
1765,159645.34331036368
1766,170173.50000900464
1767,205791.37398500016
1768,154769.28742195948
1769,180104.688546466
1770,140342.47619401256
1771,127832.27728789674
1772,149419.15060932067
1773,132450.64171656335
1774,131168.10195775074
1775,140651.5873328639
1776,111000.87441201025
1777,104212.1453906924
1778,137504.9473806439
1779,100299.48814196873
1780,167918.46069148593
1781,131792.91708414536
1782,96562.45960642642
1783,133190.6320975339
1784,104867.4511041961
1785,121335.19237015396
1786,123195.29580296492
1787,183692.49390054325
1788,60076.733418487034
1789,95856.51889338392
1790,72052.21415641847
1791,177115.0273016004
1792,148015.20809572298
1793,126847.27688545301
1794,150610.87968221598
1795,137020.34179892307
1796,100761.88538112277
1797,110685.86337134373
1798,128331.49719226777
1799,126125.20753649932
1800,111949.80215882808
1801,137567.38178045477
1802,146721.53254209628
1803,150843.6023028827
1804,141616.63673363577
1805,131387.3204205771
1806,113609.12890854049
1807,124105.41498787873
1808,113862.07319902313
1809,114380.01478466921
1810,151127.55260403646
1811,93069.25448346781
1812,105934.7455101007
1813,132700.0953803641
1814,88158.31028132254
1815,48440.87634921067
1816,93478.70447860713
1817,126199.44359819546
1818,156921.65236269895
1819,121027.89794808939
1820,74166.82505403225
1821,88765.89768396302
1822,154011.74803515567
1823,56053.18673168125
1824,136619.76305126713
1825,141450.4801646883
1826,108025.4604143614
1827,107608.61916027094
1828,128756.88164721013
1829,102337.1371774145
1830,141741.34843952433
1831,139963.94983256172
1832,78066.25346252442
1833,125828.09972550151
1834,113834.06111293871
1835,118262.2917150899
1836,112467.73263785626
1837,82804.8271993943
1838,128856.87324817853
1839,80074.62280268884
1840,160957.15795720735
1841,153505.70851839206
1842,63265.57531291289
1843,125790.54563528148
1844,149299.35850426694
1845,130864.73079835516
1846,145654.03254499493
1847,163252.5496620761
1848,48309.6245342937
1849,117205.07420348942
1850,123981.3214720811
1851,152835.66379394615
1852,130697.22855560288
1853,112035.67305099321
1854,161824.46278564451
1855,141514.57108277344
1856,221426.51868358976
1857,145045.64601581992
1858,134154.6328622414
1859,118399.06460132868
1860,149232.59582600294
1861,118778.27170267269
1862,286737.19345582847
1863,284995.4082673367
1864,284995.4082673367
1865,318123.09313050564
1866,326492.80068633467
1867,231513.64767347515
1868,309686.6531341967
1869,204495.65390750574
1870,231782.0613237261
1871,268053.38073576416
1872,170310.85283172707
1873,239087.39341029592
1874,140418.5184842604
1875,194907.93400992523
1876,185920.91382506734
1877,227320.66839428016
1878,206470.16971558303
1879,137337.7209699981
1880,133969.12055596642
1881,236245.38354775443
1882,247282.88184016733
1883,194709.88801111182
1884,211015.01323154537
1885,262665.52708094753
1886,308076.8176402878
1887,217889.90381982955
1888,277866.9842537557
1889,166417.65433787298
1890,139273.69704544242
1891,145833.61036624742
1892,104819.65750784216
1893,139181.549249825
1894,139471.74212490188
1895,133988.4141444473
1896,130963.73648065972
1897,113210.6821938642
1898,102495.0721372195
1899,149471.45623694937
1900,144390.21971536597
1901,144950.64696656057
1902,141650.53988466712
1903,218841.1865431119
1904,144249.42003654182
1905,196931.0562654903
1906,187303.53534289604
1907,185921.97767611343
1908,123149.95370795348
1909,135514.44192487
1910,119414.5407769885
1911,224924.20393929986
1912,316368.3129464478
1913,147457.1347856148
1914,69921.83451832736
1915,323715.4483197509
1916,69328.49013019858
1917,279400.48418252444
1918,138020.8797778291
1919,163039.70493695376
1920,134057.0502810986
1921,432131.51440108166
1922,349033.186522915
1923,205483.28360041784
1924,206606.47315304994
1925,206023.67815513536
1926,407887.60938400996
1927,147527.3239002361
1928,146220.8989912193
1929,135619.5520580723
1930,119146.53461569332
1931,136659.89849931878
1932,146040.42644162368
1933,178402.89668556725
1934,176606.32651709262
1935,175892.13702479666
1936,188603.7848362824
1937,187237.63373444643
1938,167536.16307847697
1939,239364.13140300146
1940,177647.21628032165
1941,172607.23844593205
1942,190704.18501251962
1943,176008.08620036847
1944,331939.0231625047
1945,367073.8204916681
1946,144256.84884404653
1947,351210.55598791275
1948,188365.97140104233
1949,232757.14495275484
1950,179568.73377883094
1951,294250.5598620296
1952,203364.54427346826
1953,175572.70771798736
1954,210685.8410217076
1955,133779.39933691703
1956,324943.69614547084
1957,154426.49876936278
1958,309282.59621224215
1959,135497.6422027271
1960,108275.3691844044
1961,116940.80005977507
1962,91810.82288438507
1963,94950.23656463104
1964,107596.61287168451
1965,155381.70540219633
1966,145541.5617180715
1967,254682.26460706818
1968,445500.3178857104
1969,392768.15076147916
1970,453503.9654509101
1971,465443.9301898964
1972,369089.077679066
1973,275004.51880522794
1974,309934.24715065456
1975,271254.23747029755
1976,258126.11831268264
1977,383957.7545323942
1978,396905.21948185295
1979,330711.7717545031
1980,210307.2357852697
1981,357462.6211431003
1982,256969.02091622673
1983,232129.13990406712
1984,165522.57498872746
1985,204407.32790734878
1986,188886.92729750174
1987,163127.57863936634
1988,177728.21634796323
1989,191708.74165274602
1990,222738.15648450522
1991,232997.44533249515
1992,228071.56528534155
1993,160672.05294504808
1994,249463.70442055707
1995,184243.5680747105
1996,233714.48666365765
1997,321141.1424521993
1998,344504.9109296662
1999,251981.72765352455
2000,301588.9677558887
2001,286592.5728275043
2002,229579.05690436863
2003,255446.30681512583
2004,229271.8657236046
2005,194695.40474388993
2006,223559.18099089386
2007,238593.34760063587
2008,212566.20705506034
2009,198450.43289457724
2010,189784.15032355246
2011,147314.7493526999
2012,178727.98645856234
2013,179857.86520167976
2014,180801.32174962675
2015,209830.03311033433
2016,198599.81292481386
2017,189221.55691112668
2018,117839.43389019888
2019,132564.87950969892
2020,107496.51003088111
2021,124818.18264539735
2022,174699.84748447922
2023,140443.42861095734
2024,237923.50071136377
2025,395905.67776923813
2026,175211.07714747777
2027,158010.5406415468
2028,149914.8638823538
2029,174827.51488658917
2030,276225.9676454037
2031,261359.68463947493
2032,244284.50498085993
2033,281590.77515388775
2034,157784.6663464537
2035,213848.40426095514
2036,204802.65412389213
2037,207410.16292297374
2038,289686.14136424876
2039,212680.36845884164
2040,361968.8890366737
2041,261962.07214544667
2042,207246.2500790436
2043,166774.33603412146
2044,149434.3985883591
2045,223123.39366704112
2046,137661.21782147163
2047,139046.49174160307
2048,143121.6753742055
2049,122707.98125371328
2050,191909.0425539363
2051,105433.72760010071
2052,112799.64739681676
2053,151962.46901734453
2054,74009.75660231772
2055,156277.82633062787
2056,134349.2424179435
2057,123517.16322360617
2058,227390.48545588998
2059,122667.02988104225
2060,171791.8762738875
2061,184189.28219085076
2062,135631.96896729025
2063,116350.44038615515
2064,153152.71878919387
2065,121238.49380424178
2066,177088.67929338408
2067,123731.97255170379
2068,127919.8389010983
2069,86912.96931514054
2070,113095.10951155714
2071,107351.44440985966
2072,121235.37204941538
2073,134260.22475358253
2074,183323.92913885837
2075,143616.62835260644
2076,127310.59306879665
2077,155049.0934893821
2078,107899.84775192868
2079,142009.92511388977
2080,116581.68949689636
2081,119393.01890892246
2082,148981.89772292107
2083,143424.59707438093
2084,110602.29279021852
2085,124950.62077261512
2086,93623.32553146598
2087,118015.66569040286
2088,93555.84952104329
2089,66674.9100277205
2090,150564.92390199646
2091,121980.97034989248
2092,130683.02007271071
2093,103286.14498268062
2094,118808.97340816025
2095,152763.2405015041
2096,75684.47026451302
2097,97231.95564335666
2098,136124.25601630818
2099,48095.49874570241
2100,76916.51435542636
2101,123631.59528545168
2102,139641.8333272905
2103,101311.88568486119
2104,126068.68748994192
2105,127398.04033482466
2106,64354.89961504656
2107,199776.4254189293
2108,116253.61224674559
2109,115172.82551631163
2110,142186.09488063553
2111,136194.89544305034
2112,136960.89858144667
2113,130475.17965707701
2114,103112.92802786993
2115,148239.67867534407
2116,109800.20289820827
2117,144259.87550493493
2118,127865.07538144973
2119,94749.9668205873
2120,91392.63981858367
2121,69533.62285930545
2122,113760.48080305039
2123,82135.0520514118
2124,179536.1992095288
2125,93134.86958527788
2126,156164.15158572074
2127,122857.15973535641
2128,124211.98124673415
2129,102878.36849022952
2130,140021.35801312586
2131,136426.54832079294
2132,108654.06269033473
2133,134079.5532003443
2134,114648.88842886285
2135,92712.51245621593
2136,52704.92480600861
2137,107611.08215428918
2138,128248.79061279766
2139,166955.90903028284
2140,142980.47640386436
2141,139065.85342942033
2142,134519.37248212306
2143,133118.377047597
2144,88921.20372469943
2145,135479.81093037373
2146,142798.82826304372
2147,154290.331696274
2148,141951.83700475428
2149,138953.3016211856
2150,211844.74119417268
2151,129669.62290765689
2152,161135.7783178141
2153,170545.71308973912
2154,112465.37299567307
2155,135015.34669253984
2156,273357.20451197174
2157,224908.5456604972
2158,237907.8450207683
2159,220657.0925515274
2160,172153.3450604761
2161,239439.93084306957
2162,396665.68969562184
2163,343776.3115038471
2164,258178.8036940598
2165,180340.32718695124
2166,146073.85626814284
2167,224415.3324113408
2168,199556.6843786072
2169,202601.06767002272
2170,226360.8039261264
2171,145297.0642392175
2172,138692.88659543954
2173,168086.53110650586
2174,223488.83518662173
2175,325044.4261536229
2176,319943.1337461684
2177,246838.9820460054
2178,215821.61500780995
2179,141646.35220363396
2180,180880.65491508043
2181,186512.9994826109
2182,220214.3611856265
2183,195944.72497312975
2184,135794.52830481716
2185,109092.53478881114
2186,148244.06128372822
2187,159707.16864216267
2188,169366.88845525004
2189,191516.68600263278
2190,82764.48395468657
2191,85456.47676974573
2192,106212.93506774736
2193,104675.80840987011
2194,98818.62838335108
2195,110811.86604672993
2196,78887.78127997532
2197,129321.11625445384
2198,164618.02294443717
2199,194718.4299301632
2200,138622.53794989863
2201,132355.1821627585
2202,242955.09344377727
2203,140624.62861969796
2204,198614.01839839734
2205,103778.04631384203
2206,119613.43132715367
2207,237944.3765680883
2208,265331.7351002969
2209,208660.66193914096
2210,131488.60241403314
2211,114337.15387319005
2212,124533.77330359547
2213,104900.75952130236
2214,117666.71946657768
2215,97048.99095786815
2216,137331.43429194603
2217,71752.55731620561
2218,74972.62389546525
2219,73549.80247708636
2220,71155.34853210875
2221,310680.587835214
2222,232294.1233275638
2223,293894.10893119045
2224,193421.21321451874
2225,119328.8179770121
2226,181725.46267575686
2227,183713.16663570862
2228,280525.3259989054
2229,219010.51032529786
2230,145602.92391821044
2231,213914.0835822457
2232,168013.45028589794
2233,167489.99448463024
2234,242800.13555937988
2235,228766.90222907497
2236,259523.69278944642
2237,333659.8660658411
2238,210135.62253704693
2239,112332.02647041595
2240,161077.08666691664
2241,162820.30535837772
2242,132999.73022856968
2243,127104.72210874116
2244,92579.80437768954
2245,89635.03253134206
2246,150207.80922763632
2247,93110.80238517838
2248,126462.08642859828
2249,127883.36793555746
2250,135373.2598687996
2251,100805.80992035249
2252,162725.45841545807
2253,166556.89968912027
2254,200196.58581724233
2255,187031.14944613268
2256,190325.90800015957
2257,192512.67055078672
2258,172431.35885848574
2259,183744.3553329291
2260,143821.67196620154
2261,176538.6326771338
2262,217441.941159097
2263,342235.5978786388
2264,462571.15098151675
2265,187591.34501945018
2266,317877.44550425967
2267,350650.64733843284
2268,372090.3198603858
2269,154930.99328617798
2270,180586.60707642563
2271,232919.68702274445
2272,192835.5162986785
2273,168774.66021507655
2274,174652.8706959903
2275,163957.62993904538
2276,199870.56528564214
2277,176023.19374392065
2278,151657.42346117954
2279,127412.25618787785
2280,115845.3384801726
2281,174083.8247171785
2282,179639.98794938176
2283,108891.09390510144
2284,110751.85695268886
2285,147273.1700949363
2286,121280.70319393338
2287,367673.2772813296
2288,284257.6320368876
2289,423778.58818583394
2290,465675.6942365238
2291,330467.74894366995
2292,442230.31736083323
2293,499226.548692215
2294,457011.15269741986
2295,443908.23674523464
2296,292421.5794065941
2297,306877.788576905
2298,351530.23461301427
2299,408325.0707433283
2300,338117.4907344803
2301,279194.58877206343
2302,234575.74678878722
2303,248691.70325951802
2304,207204.1558788304
2305,183746.45813223097
2306,180808.39133649247
2307,189110.78952084127
2308,223803.85822688736
2309,288781.95469841914
2310,233250.22794079914
2311,192217.31039204352
2312,166035.76502561072
2313,172638.5173868141
2314,170399.882849057
2315,176619.46414930013
2316,192175.15309193038
2317,185762.64518353163
2318,178546.55118354192
2319,172956.07214040018
2320,168085.08841442838
2321,236960.89485320708
2322,159734.89121770728
2323,177815.0188939051
2324,174991.65274387732
2325,203892.17216093632
2326,170227.71353494955
2327,223733.00869448503
2328,230501.12378863138
2329,185312.50388896346
2330,179332.90614752853
2331,382722.4553326549
2332,438344.6724167423
2333,320445.7582100664
2334,267871.6854139977
2335,258275.83200868499
2336,311031.887695737
2337,212732.50159323346
2338,275359.3294339919
2339,206802.61630965007
2340,397501.8337824165
2341,214992.30285582086
2342,241709.89556822667
2343,230419.5838808128
2344,240078.09823819762
2345,243940.42104169365
2346,216272.01456499554
2347,211533.64024947194
2348,238631.12228832475
2349,165044.02146198275
2350,293959.14091428363
2351,258282.48249205042
2352,254834.59837380052
2353,224506.52308698656
2354,133084.35837241073
2355,157132.65397395383
2356,140388.1234020445
2357,202672.56999526205
2358,186900.2740238363
2359,125271.10072659233
2360,121042.90363397452
2361,144605.60724755636
2362,262448.18533540406
2363,135034.0182804165
2364,146044.60475151025
2365,209421.2079435353
2366,166198.46402213382
2367,226188.6016211924
2368,223550.01346495445
2369,216338.64456691945
2370,170995.36784993042
2371,173106.5662897764
2372,199405.8239478783
2373,277540.43793157843
2374,309135.44874815206
2375,264037.8170056007
2376,293934.4719165673
2377,346700.64874409983
2378,132697.43780084836
2379,181916.37379005147
2380,137477.1495842238
2381,160533.89998728482
2382,201901.48590436002
2383,204166.33175714535
2384,233335.21731596932
2385,163150.44911799728
2386,132902.7342186097
2387,133200.92115421777
2388,92808.49513905488
2389,117499.86088272804
2390,151410.1602581842
2391,139396.61136856582
2392,120617.35012395792
2393,163182.34867670108
2394,140932.4795488417
2395,206660.2707893009
2396,136980.4923965715
2397,220822.1352849581
2398,120993.50731818563
2399,56756.61435591693
2400,52784.149039669326
2401,124361.2091563567
2402,126962.49356257952
2403,126813.89328590319
2404,142069.12089049874
2405,167917.82013461483
2406,133613.00841862362
2407,132701.61402112682
2408,144847.69793955967
2409,126984.77439734244
2410,152109.20158931278
2411,114670.21126302605
2412,169011.91509388754
2413,136852.3996081312
2414,149236.29617351785
2415,123703.65579138165
2416,138410.25404791895
2417,128005.50726767362
2418,125847.1810174448
2419,117648.20532811228
2420,124058.90973767488
2421,145378.56394209637
2422,128244.99913393415
2423,128239.37327508896
2424,157607.50611196406
2425,175612.0603353213
2426,143984.5719252974
2427,153120.29738657878
2428,185329.47053206782
2429,110626.97752887353
2430,126196.19410449277
2431,102377.74529260621
2432,142489.2105903612
2433,148538.98299693424
2434,139067.31229593212
2435,144413.07993133564
2436,102708.48002845615
2437,121504.36872998404
2438,122354.26206912867
2439,106553.01096293941
2440,132038.23578294372
2441,87686.90932592259
2442,91679.31804610895
2443,111717.40571328279
2444,133517.47511721746
2445,79775.67825796075
2446,137965.60752139945
2447,179886.34074282413
2448,131585.1937979579
2449,103910.0578254224
2450,153597.2323241744
2451,130952.74602768006
2452,198140.4828391948
2453,90547.1254318842
2454,139453.52086055165
2455,98815.42424851064
2456,132928.08582109094
2457,125133.5493579349
2458,124188.2919507323
2459,104121.24828684921
2460,136235.03599948427
2461,123690.20760050236
2462,137095.49925277242
2463,133277.7966595721
2464,156490.20082814855
2465,135863.05307436254
2466,105047.02152734165
2467,125319.13600201873
2468,78999.58180516095
2469,66610.40131283128
2470,157213.8954986601
2471,196283.43433703962
2472,148348.57538162073
2473,116906.90184882884
2474,89760.43770775857
2475,253559.46563706215
2476,109792.55906904514
2477,131533.3768727745
2478,150032.2881793348
2479,101590.23892119608
2480,138926.80090958354
2481,122277.85652843768
2482,138168.24897459868
2483,112359.02601310686
2484,120733.01035922824
2485,121094.16785236861
2486,151347.93837885672
2487,190626.36067203927
2488,178839.1533017918
2489,148103.8820607287
2490,158992.1618928399
2491,88018.60550573016
2492,180685.6611979449
2493,144426.0264778827
2494,156821.71656245462
2495,95675.68619580446
2496,224413.40624735845
2497,153914.10576320178
2498,116779.09146236118
2499,95833.94182525603
2500,125404.49780107696
2501,142434.3222914395
2502,148434.05163787844
2503,74946.7455560781
2504,173363.46746038564
2505,232425.08619795134
2506,260851.2072833725
2507,269416.047259482
2508,260851.2072833725
2509,216001.99175566802
2510,235171.34350460183
2511,174358.63727852076
2512,204755.979150915
2513,213733.61588531084
2514,263581.93838599726
2515,158588.4384505606
2516,162245.24359436322
2517,135334.79293879465
2518,145454.69931897082
2519,227869.15707428605
2520,204325.8600546106
2521,187597.78556772697
2522,222779.15725188324
2523,110863.23766808918
2524,152605.1069967608
2525,150148.94529000745
2526,139960.2124417845
2527,108638.62431948227
2528,126157.08639293676
2529,136116.20752543357
2530,125135.10074402961
2531,214792.28410344248
2532,231834.45481444924
2533,194017.01518865288
2534,228124.42536664815
2535,326710.5193370515
2536,255311.38109084935
2537,244408.70841348227
2538,174018.09349789884
2539,176215.84460408712
2540,181142.52867230636
2541,183070.59891719464
2542,158766.85272328617
2543,127208.76843571826
2544,134118.0470611252
2545,130441.71205745319
2546,144204.71770022382
2547,140429.9015960681
2548,149703.7031421003
2549,167132.41976191264
2550,206596.22757217012
2551,148917.83332671507
2552,127118.78400157425
2553,79604.15033139943
2554,104505.24398710768
2555,123640.20259729086
2556,99765.06861433663
2557,112439.95635308887
2558,111682.57190434146
2559,130631.06009556359
2560,148848.4021712625
2561,164064.30363308848
2562,143737.20681334956
2563,157287.07878374372
2564,214558.27739186573
2565,137433.49740990374
2566,161623.49850678825
2567,137754.06688482544
2568,176803.83087602537
2569,208490.98881174353
2570,134908.00298938085
2571,162117.02384410164
2572,169472.8792849027
2573,191147.55228512525
2574,290051.59565025894
2575,147754.43637725612
2576,129505.00891536342
2577,137625.906963622
2578,82220.31941787615
2579,65890.26859694006
2580,123344.94909142633
2581,137970.2126972316
2582,118434.7508487327
2583,275425.7760392016
2584,155741.76338638074
2585,189063.36339164578
2586,231865.4101200229
2587,180766.83992278954
2588,162762.24191262442
2589,142174.8405902304
2590,214247.4822561139
2591,214802.5264418725
2592,203222.23952535162
2593,246388.59478408852
2594,179834.53920197618
2595,199918.03316615187
2596,297431.0458252306
2597,178199.35738475912
2598,274680.2885978322
2599,279194.3225114818
2600,156308.2330707768
2601,124612.53917257804
2602,81246.150755668
2603,90844.14590013618
2604,79837.32687843818
2605,73404.82060809626
2606,138504.2687557994
2607,195184.3455577872
2608,211877.2706645092
2609,171828.5788980491
2610,113454.73236681352
2611,133051.61726381787
2612,144201.4171539419
2613,133316.82318111486
2614,134136.85040483272
2615,154929.22025181403
2616,138178.65900006163
2617,175531.18771101578
2618,196111.8557113406
2619,214610.66617866245
2620,182987.6875769049
2621,180894.28302600604
2622,179085.43258718844
2623,242747.57888692655
2624,326511.7946745176
2625,318592.7773846864
2626,167179.44639606512
2627,170684.18022195913
2628,449962.32501259167
2629,524221.2732197206
2630,391695.7170476182
2631,505133.4324944835
2632,371353.6655329687
2633,353282.5569641773
2634,392945.73845047096
2635,152842.51445349547
2636,196074.64090164073
2637,198773.18913875372
2638,281990.11724542093
2639,176390.36949324384
2640,156980.77609706603
2641,102336.06362375277
2642,191469.021708773
2643,117643.49310347009
2644,128280.96154006594
2645,105081.18868310827
2646,100142.73975809092
2647,100080.49079277362
2648,141414.19734025234
2649,157402.32147888344
2650,152236.76510834307
2651,146539.4638278514
2652,435893.07200926635
2653,254220.71808698113
2654,232396.2724655424
2655,370287.0823984683
2656,333992.23526760243
2657,362918.05171143066
2658,281684.2446330131
2659,296616.37939957104
2660,364147.41978055186
2661,369464.84298618353
2662,375638.2702993184
2663,255732.4681516056
2664,274860.83527290577
2665,349252.9459071601
2666,318400.2050110408
2667,160068.3956727437
2668,176071.88242811666
2669,182236.5689181578
2670,308820.4526003637
2671,182498.143144965
2672,180212.4150332505
2673,211651.08214310175
2674,195172.8050765382
2675,173970.8022978851
2676,184775.85327645254
2677,189339.07007195152
2678,272667.49834446446
2679,287075.92930495116
2680,295149.6314360235
2681,444356.7843838512
2682,352951.85983463743
2683,632680.209406745
2684,323436.17805917014
2685,330878.0247563943
2686,205192.87420686387
2687,325234.19327770104
2688,218756.26081582124
2689,201900.13807102805
2690,468079.1430472303
2691,185474.81102423536
2692,133704.9122067979
2693,193470.65503853883
2694,131145.46232313343
2695,190779.857810549
2696,178898.1748292778
2697,175500.38888960044
2698,182544.44466618856
2699,186413.06183314993
2700,162754.17055993032
2701,141912.58344497145
2702,106707.78413777678
2703,128043.47839897864
2704,136955.02098345736
2705,120320.82363827153
2706,117882.82072589525
2707,115087.73300764628
2708,138331.07771996074
2709,108269.48355637019
2710,123085.84545861951
2711,333482.9921814042
2712,395949.10013412515
2713,161010.43151702944
2714,146288.68599748285
2715,172311.52131236516
2716,137191.6301158818
2717,194574.93829960254
2718,237871.5459340044
2719,157840.0509321997
2720,163372.94222007412
2721,142495.05390709348
2722,165182.59005456854
2723,142192.1969767791
2724,133866.4385477146
2725,133486.79158641363
2726,147644.00453116995
2727,177461.12388924972
2728,170285.1922334402
2729,153879.9089071212
2730,147083.68373544453
2731,119982.56721180836
